Kiosque,Ville,Implantation,Segment,Ruptures_sum,Ruptures_mean,Ruptures_min,Ruptures_max,Gravity
710839,Chapelle-de-Guinchay,Ds Supermarche,Rayons Supermarches,105,36%,0,1,1
710840,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),33,19%,0,1,0
710842,Épinac,Dans La Rue,Presse Tabac (Hors Bar),87,29%,0,1,1
710843,Chalon-sur-Saône,Ds Hypermarche,Rayons Hypermarches,44,14%,0,1,0
710868,Saillenard,Ds Supermarche,Rayons Supermarches,1,4%,0,1,-1
710880,Paray-le-Monial,Ds Hypermarche,Rayons Hypermarches,0,0%,0,0,-1
710881,Senozan,Dans La Rue,Bars (Dont Tabac),53,25%,0,1,1
710894,Autun,Ds Supermarche,Rayons Supermarches,99,34%,0,1,1
710928,Mâcon,Dans La Rue,Kiosques,62,20%,0,1,0
710929,Saint-Ambreuil,Stat.Serv.Autor,Petroliers Et Autoroute,76,25%,0,1,1
710933,Saint-Bonnet-de-Joux,Ds Supermarche,Rayons Supermarches,66,26%,0,1,1
710938,Charnay-lès-Mâcon,Ds Supermarche,Rayons Supermarches,82,27%,0,1,1
710941,Cluny,Dans La Rue,Presse Tabac (Hors Bar),51,17%,0,1,0
710944,Mervans,Dans La Rue,Presse Tabac (Hors Bar),101,34%,0,1,1
710946,Chalon-sur-Saône,Ds Hypermarche,Rayons Hypermarches,67,29%,0,1,1
710947,Mâcon,Ds Supermarche,Rayons Supermarches,15,14%,0,1,0
710948,Chalon-sur-Saône,Ds Un Hopital,Relais H,42,19%,0,1,0
720005,Aubigné-Racan,Dans La Rue,Bars (Dont Tabac),44,18%,0,1,0
720009,Château-du-Loir,Dans La Rue,Bars (Dont Tabac),68,24%,0,1,1
720010,Château-du-Loir,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720019,Flèche,Dans La Rue,Presse Librairie Papeterie,50,18%,0,1,0
720021,Flèche,Dans La Rue,Bars (Dont Tabac),55,18%,0,1,0
720022,Flèche,Dans La Rue,Bars (Dont Tabac),27,12%,0,1,-1
720023,Flèche,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720024,Flèche,Dans La Rue,Bars (Dont Tabac),1,3%,0,1,-1
720025,Flèche,Dans La Rue,Bars (Dont Tabac),86,29%,0,1,1
720027,Flèche,Dans La Rue,Bars (Dont Tabac),4,12%,0,1,-1
720031,Flèche,Ds Hypermarche,Rayons Hypermarches,108,36%,0,1,1
720044,Lude,Dans La Rue,Enseignes/Concepts,79,26%,0,1,1
720045,Lude,Ccial Avec Hyp.,Presse Et Connexes,77,25%,0,1,1
720049,Mans,Ccial Avec Hyp.,Enseignes/Concepts,97,31%,0,1,1
720053,Allonnes,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720059,Arnage,Dans La Rue,Bars (Dont Tabac),75,28%,0,1,1
720071,Ballon-Saint Mars,Dans La Rue,Presse Tabac (Hors Bar),4,8%,0,1,-1
720072,Bazouges-sur-le-Loir,Dans La Rue,Bars (Dont Tabac),26,18%,0,1,0
720073,Beaufay,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
720076,Beaumont-sur-Sarthe,Dans La Rue,Enseignes/Concepts,24,8%,0,1,-1
720080,Bessé-sur-Braye,Dans La Rue,Bars (Dont Tabac),75,31%,0,1,1
720086,Bonnétable,Dans La Rue,Enseignes/Concepts,36,12%,0,1,-1
720088,Bouloire,Dans La Rue,Presse Tabac (Hors Bar),108,35%,0,1,1
720098,Cérans-Foulletourte,Dans La Rue,Enseignes/Concepts,40,15%,0,1,0
720100,Chahaignes,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
720102,Champagné,Dans La Rue,Bars (Dont Tabac),69,23%,0,1,1
720107,Changé,Dans La Rue,Bars (Dont Tabac),1,2%,0,1,-1
720123,Conlie,Dans La Rue,Presse Tabac (Hors Bar),8,6%,0,1,-1
720126,Connerré,Dans La Rue,Presse Librairie Papeterie,48,19%,0,1,0
720128,Connerré,Dans La Rue,Bars (Dont Tabac),36,20%,0,1,0
720157,Écommoy,Dans La Rue,Enseignes/Concepts,44,14%,0,1,0
720158,Écommoy,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
720160,Écommoy,Ds Hypermarche,Rayons Hypermarches,40,18%,0,1,0
720171,Fresnay-sur-Sarthe,Dans La Rue,Presse Librairie Papeterie,81,28%,0,1,1
720181,Bazoge,Dans La Rue,Presse Tabac (Hors Bar),87,29%,0,1,1
720190,Chapelle-Saint-Aubin,Dans La Rue,Bars (Dont Tabac),97,37%,0,1,1
720194,Ferté-Bernard,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720196,Ferté-Bernard,Dans La Rue,Bars (Dont Tabac),7,17%,0,1,0
720198,Ferté-Bernard,Dans La Rue,Enseignes/Concepts,76,26%,0,1,1
720202,Milesse,Dans La Rue,Bars (Dont Tabac),97,34%,0,1,1
720218,Mans,Dans La Rue,Presse Tabac (Hors Bar),73,27%,0,1,1
720219,Mans,Dans La Rue,Presse Tabac (Hors Bar),104,37%,0,1,1
720220,Mans,Dans La Rue,Bars (Dont Tabac),70,23%,0,1,1
720221,Mans,Dans La Rue,Bars (Dont Tabac),3,15%,0,1,0
720222,Mans,Dans La Rue,Bars (Dont Tabac),73,26%,0,1,1
720224,Mans,Dans La Rue,Bars (Dont Tabac),61,22%,0,1,0
720225,Mans,Dans La Rue,Bars (Dont Tabac),74,26%,0,1,1
720226,Mans,Dans La Rue,Bars (Dont Tabac),61,24%,0,1,1
720228,Mans,Dans La Rue,Bars (Dont Tabac),84,30%,0,1,1
720230,Yvré-l'Évêque,Dans La Rue,Bars (Dont Tabac),1,8%,0,1,-1
720231,Mans,Dans La Rue,Presse Tabac (Hors Bar),33,15%,0,1,0
720239,Mans,Dans La Rue,Bars (Dont Tabac),26,12%,0,1,-1
720244,Mans,Dans La Rue,Bars (Dont Tabac),1,25%,0,1,1
720245,Mans,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720247,Mans,Dans La Rue,Bars (Dont Tabac),82,27%,0,1,1
720250,Mans,Dans La Rue,Presse Tabac (Hors Bar),44,17%,0,1,0
720252,Mans,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720254,Mans,Dans La Rue,Bars (Dont Tabac),91,31%,0,1,1
720255,Mans,Dans La Rue,Enseignes/Concepts,63,22%,0,1,0
720258,Mans,Dans La Rue,Presse Tabac (Hors Bar),9,27%,0,1,1
720265,Mans,Dans La Rue,Enseignes/Concepts,26,10%,0,1,-1
720268,Mans,Ccial Avec Hyp.,Enseignes/Concepts,121,40%,0,1,1
720269,Mans,Dans La Rue,Bars (Dont Tabac),5,6%,0,1,-1
720270,Mans,Dans La Rue,Presse Tabac (Hors Bar),80,27%,0,1,1
720271,Mans,Dans La Rue,Bars (Dont Tabac),80,29%,0,1,1
720272,Mans,Dans La Rue,Bars (Dont Tabac),1,100%,1,1,1
720273,Mans,Dans La Rue,Bars (Dont Tabac),73,25%,0,1,1
720276,Mans,Ds Un Hopital,Environnement Specifique,86,28%,0,1,1
720277,Mans,Dans La Rue,Bars (Dont Tabac),51,18%,0,1,0
720284,Mans,Dans La Rue,Bars (Dont Tabac),45,16%,0,1,0
720288,Mans,Dans La Rue,Presse Et Connexes,39,30%,0,1,1
720293,Mans,Dans La Rue,Bars (Dont Tabac),37,21%,0,1,0
720294,Mans,Dans La Rue,Presse Tabac (Hors Bar),93,30%,0,1,1
720306,Mans,Dans La Rue,Presse Tabac (Hors Bar),56,23%,0,1,1
720316,Loué,Dans La Rue,Presse Tabac (Hors Bar),54,19%,0,1,0
720319,Luché-Pringé,Dans La Rue,Bars (Dont Tabac),21,9%,0,1,-1
720322,Mamers,Dans La Rue,Enseignes/Concepts,42,14%,0,1,0
720327,Mansigné,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
720328,Marçon,Dans La Rue,Bars (Dont Tabac),74,34%,0,1,1
720332,Marolles-les-Braults,Dans La Rue,Presse Tabac (Hors Bar),58,22%,0,1,0
720334,Saint-Saturnin,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720335,Mayet,Dans La Rue,Presse Et Connexes,87,30%,0,1,1
720337,Mézeray,Dans La Rue,Presse Tabac (Hors Bar),1,1%,0,1,-1
720346,Montfort-le-Gesnois,Dans La Rue,Presse Tabac (Hors Bar),40,22%,0,1,1
720362,Lude,Dans La Rue,Bars (Dont Tabac),66,28%,0,1,1
720363,Noyen-sur-Sarthe,Dans La Rue,Presse Tabac (Hors Bar),93,33%,0,1,1
720366,Parcé-sur-Sarthe,Dans La Rue,Bars (Dont Tabac),98,32%,0,1,1
720370,Parigné-l'Évêque,Ds Hypermarche,Rayons Hypermarches,23,23%,0,1,1
720381,Pontvallain,Dans La Rue,Bars (Dont Tabac),32,29%,0,1,1
720396,Ruaudin,Dans La Rue,Bars (Dont Tabac),62,22%,0,1,0
720401,Savigné-l'Évêque,Dans La Rue,Bars (Dont Tabac),81,29%,0,1,1
720421,Saint-Cosme-en-Vairais,Dans La Rue,Enseignes/Concepts,1,4%,0,1,-1
720424,Saint-Georges-du-Bois,Dans La Rue,Bars (Dont Tabac),71,23%,0,1,1
720436,Saint-Léonard-des-Bois,Dans La Rue,Bars (Dont Tabac),10,20%,0,1,0
720439,Saint-Mars-d'Outillé,Epicerie,Presse Tabac (Hors Bar),61,25%,0,1,1
720465,Teloché,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720471,Torcé-en-Vallée,Dans La Rue,Bars (Dont Tabac),53,26%,0,1,1
720474,Tuffé Val de la Chéronne,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
720481,Flèche,Dans La Rue,Bars (Dont Tabac),84,29%,0,1,1
720494,Yvré-l'Évêque,Dans La Rue,Bars (Dont Tabac),78,25%,0,1,1
720495,Yvré-le-Pôlin,Dans La Rue,Bars (Dont Tabac),7,25%,0,1,1
720500,Précigné,Dans La Rue,Enseignes/Concepts,34,11%,0,1,-1
720505,Juigné-sur-Sarthe,Epicerie,Alimentation,98,42%,0,1,1
720511,Sablé-sur-Sarthe,Dans La Rue,Bars (Dont Tabac),31,10%,0,1,-1
720512,Solesmes,Dans La Rue,Presse Tabac (Hors Bar),53,17%,0,1,0
720515,Solesmes,Ds Culturel Hyp,Environnement Specifique,58,19%,0,1,0
720516,Solesmes,Dans La Rue,Bars (Dont Tabac),125,42%,0,1,1
720519,Sillé-le-Guillaume,Dans La Rue,Enseignes/Concepts,95,31%,0,1,1
720522,Vibraye,Dans La Rue,Enseignes/Concepts,91,31%,0,1,1
720524,Sargé-lès-le-Mans,Dans La Rue,Presse Tabac (Hors Bar),1,12%,0,1,-1
720540,Mans,Dans La Rue,Presse Et Connexes,76,27%,0,1,1
720544,Bonnétable,Ds Supermarche,Rayons Supermarches,62,20%,0,1,0
720548,Vouvray-sur-Loir,Ccial Avec Hyp.,Enseignes/Concepts,56,18%,0,1,0
720561,Cré-sur-Loir,Epicerie,Presse Tabac (Hors Bar),11,5%,0,1,-1
720582,Sargé-lès-le-Mans,Sur Autoroute,Relais H,48,24%,0,1,1
720586,Connerré,Ds Hypermarche,Rayons Hypermarches,12,10%,0,1,-1
720587,Mans,Ds Superette,Alimentation,24,8%,0,1,-1
720599,Arçonnay,Ccial Avec Hyp.,Enseignes/Concepts,89,29%,0,1,1
720604,Saint-Calais,Ds Supermarche,Rayons Supermarches,82,27%,0,1,1
720605,Mamers,Ds Hypermarche,Rayons Hypermarches,43,14%,0,1,0
720606,Mans,Ds Hypermarche,Rayons Hypermarches,98,33%,0,1,1
720607,Mans,Ccial Avec Hyp.,Enseignes/Concepts,63,20%,0,1,0
720686,Arnage,Dans La Rue,Bars (Dont Tabac),47,23%,0,1,1
720875,Conlie,Ds Hypermarche,Rayons Hypermarches,98,32%,0,1,1
720882,Mans,Ds Supermarche,Rayons Supermarches,92,30%,0,1,1
720968,Lombron,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
720972,Mans,Dans La Rue,Bars (Dont Tabac),92,39%,0,1,1
720976,Louplande,Epicerie,Bars (Dont Tabac),1,6%,0,1,-1
720996,Bessé-sur-Braye,Ds Hypermarche,Rayons Hypermarches,58,24%,0,1,1
721033,Marolles-les-Braults,Ds Supermarche,Rayons Supermarches,2,12%,0,1,-1
721094,Changé,Ds Hypermarche,Rayons Hypermarches,77,25%,0,1,1
721096,Sablé-sur-Sarthe,Dans La Rue,Bars (Dont Tabac),91,33%,0,1,1
721105,Aubigné-Racan,Ds Superette,Alimentation,48,16%,0,1,0
721115,Savigné-l'Évêque,Ds Superette,Alimentation,67,22%,0,1,0
721126,Mans,Dans La Rue,Enseignes/Concepts,82,29%,0,1,1
721129,Sablé-sur-Sarthe,Ds Supermarche,Rayons Supermarches,83,27%,0,1,1
721148,Yvré-l'Évêque,Ds Superette,Alimentation,1,14%,0,1,0
721149,Conlie,Ds Superette,Alimentation,7,2%,0,1,-1
721153,Malicorne-sur-Sarthe,Ds Supermarche,Rayons Supermarches,85,28%,0,1,1
721158,Brûlon,Ds Superette,Alimentation,0,0%,0,0,-1
721159,Guécélard,Ds Superette,Alimentation,51,22%,0,1,1
721166,Mans,Ds Un Hopital,Environnement Specifique,65,21%,0,1,0
721172,Parigné-l'Évêque,Dans La Rue,Bars (Dont Tabac),45,15%,0,1,0
721181,Mans,Dans La Rue,Presse Librairie Papeterie,48,16%,0,1,0
721185,Chapelle-Saint-Aubin,Ds Hypermarche,Rayons Hypermarches,68,27%,0,1,1
721191,Mans,Ds Supermarche,Rayons Supermarches,5,33%,0,1,1
721215,Chapelle-Saint-Aubin,Ccial Avec Hyp.,Kiosques,117,38%,0,1,1
721222,Montfort-le-Gesnois,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
721242,Poncé-sur-le-Loir,Dans La Rue,Bars (Dont Tabac),23,9%,0,1,-1
721258,Mans,Ds Un Hopital,Environnement Specifique,61,20%,0,1,0
721259,Grand-Lucé,Dans La Rue,Bars (Dont Tabac),27,12%,0,1,-1
721260,Grand-Lucé,Ds Supermarche,Rayons Supermarches,1,4%,0,1,-1
721261,Saint-Calais,Ds Superette,Alimentation,61,26%,0,1,1
721262,Mans,Ds Supermarche,Rayons Supermarches,28,18%,0,1,0
721263,Mans,Ds Supermarche,Rayons Supermarches,5,16%,0,1,0
721267,Mans,Ds Superette,Alimentation,82,27%,0,1,1
721268,Suze-sur-Sarthe,Dans La Rue,Bars (Dont Tabac),49,24%,0,1,1
721269,Suze-sur-Sarthe,Ds Superette,Alimentation,86,31%,0,1,1
721270,Changé,Ds Superette,Alimentation,3,2%,0,1,-1
721271,Joué-l'Abbé,Epicerie,Bars (Dont Tabac),2,2%,0,1,-1
730002,Aiguebelle,Dans La Rue,Enseignes/Concepts,71,23%,0,1,1
730006,Aigueblanche,Dans La Rue,Presse Librairie Papeterie,47,18%,0,1,0
730008,Aigueblanche,Dans La Rue,Presse Et Connexes,20,12%,0,1,-1
730009,La Léchère,Dans La Rue,Presse Et Connexes,42,30%,0,1,1
730014,Plagne Tarentaise,Dans La Rue,Presse Tabac (Hors Bar),42,27%,0,1,1
730016,Aime-la-Plagne,Dans La Rue,Presse Tabac (Hors Bar),30,19%,0,1,0
730017,Landry,Dans La Rue,Presse Tabac (Hors Bar),32,21%,0,1,0
730021,Plagne Tarentaise,Dans La Rue,Enseignes/Concepts,25,16%,0,1,0
730022,Plagne Tarentaise,Dans La Rue,Enseignes/Concepts,38,24%,0,1,1
730023,Plagne Tarentaise,Epicerie,Alimentation,42,26%,0,1,1
730028,Aix-les-Bains,Dans La Rue,Enseignes/Concepts,22,7%,0,1,-1
730029,Aix-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),39,13%,0,1,0
730030,Aix-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),19,6%,0,1,-1
730031,Aix-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),68,22%,0,1,0
730032,Aix-les-Bains,Dans La Rue,Presse Et Connexes,35,12%,0,1,-1
730033,Aix-les-Bains,Dans La Rue,Bars (Dont Tabac),61,20%,0,1,0
730035,Aix-les-Bains,Epicerie,Presse Tabac (Hors Bar),72,24%,0,1,1
730036,Aix-les-Bains,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
730038,Aix-les-Bains,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
730040,Aix-les-Bains,Dans La Rue,Bars (Dont Tabac),35,14%,0,1,0
730048,Brison-Saint-Innocent,Dans La Rue,Bars (Dont Tabac),60,22%,0,1,1
730050,Pugny-Chatenod,Dans La Rue,Bars (Dont Tabac),2,5%,0,1,-1
730051,Tresserve,Epicerie,Presse Tabac (Hors Bar),50,17%,0,1,0
730054,Entrelacs,Dans La Rue,Enseignes/Concepts,0,0%,0,0,-1
730057,Albertville,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
730058,Albertville,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
730059,Albertville,Dans La Rue,Presse Tabac (Hors Bar),63,21%,0,1,0
730060,Albertville,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
730061,Albertville,Dans La Rue,Presse Tabac (Hors Bar),99,34%,0,1,1
730063,Albertville,Ds Supermarche,Rayons Supermarches,55,23%,0,1,1
730064,Albertville,Ccial Avec Hyp.,Presse Librairie Papeterie,12,13%,0,1,0
730065,Albertville,Dans La Rue,Enseignes/Concepts,67,23%,0,1,1
730068,Ugine,Dans La Rue,Presse Tabac (Hors Bar),49,16%,0,1,0
730070,Ugine,Dans La Rue,Presse Tabac (Hors Bar),2,22%,0,1,0
730071,Ugine,Dans La Rue,Presse Tabac (Hors Bar),74,26%,0,1,1
730074,Beaufort,Dans La Rue,Presse Tabac (Hors Bar),63,22%,0,1,0
730085,Bourg-Saint-Maurice,Dans La Rue,Presse Et Connexes,25,16%,0,1,0
730087,Montvalezan,Dans La Rue,Presse Et Connexes,24,15%,0,1,0
730088,Bozel,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
730090,Brides-les-Bains,Dans La Rue,Enseignes/Concepts,61,23%,0,1,1
730093,Challes-les-Eaux,Dans La Rue,Enseignes/Concepts,24,8%,0,1,-1
730094,Barby,Dans La Rue,Presse Tabac (Hors Bar),73,25%,0,1,1
730095,Ravoire,Dans La Rue,Presse Tabac (Hors Bar),153,50%,0,1,1
730100,Barberaz,Epicerie,Presse Tabac (Hors Bar),36,13%,0,1,0
730101,Barberaz,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
730103,Saint-Alban-Leysse,Dans La Rue,Bars (Dont Tabac),78,25%,0,1,1
730105,Bassens,Ds Hypermarche,Rayons Hypermarches,46,15%,0,1,0
730106,Bassens,Dans La Rue,Presse Tabac (Hors Bar),28,9%,0,1,-1
730107,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),59,21%,0,1,0
730108,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
730109,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),21,7%,0,1,-1
730111,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),34,12%,0,1,-1
730112,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),69,23%,0,1,1
730113,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),44,14%,0,1,0
730117,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),85,31%,0,1,1
730118,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),65,22%,0,1,0
730119,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),27,9%,0,1,-1
730120,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),64,23%,0,1,1
730121,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),57,20%,0,1,0
730122,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),18,6%,0,1,-1
730124,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),57,24%,0,1,1
730126,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),55,20%,0,1,0
730129,Chambéry,Dans La Rue,Presse Tabac (Hors Bar),23,7%,0,1,-1
730130,Chambéry,Ds Un Hopital,Environnement Specifique,85,28%,0,1,1
730135,Cognin,Dans La Rue,Presse Tabac (Hors Bar),32,10%,0,1,-1
730139,Motte-Servolex,Dans La Rue,Presse Tabac (Hors Bar),32,10%,0,1,-1
730140,Saint-Alban-Leysse,Dans La Rue,Presse Tabac (Hors Bar),62,21%,0,1,0
730143,Chamoux-sur-Gelon,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
730154,Saint-Nicolas-la-Chapelle,Ds Superette,Alimentation,36,15%,0,1,0
730155,Chindrieux,Epicerie,Alimentation,78,31%,0,1,1
730158,Épierre,Dans La Rue,Presse Tabac (Hors Bar),68,48%,0,1,1
730160,Frontenex,Dans La Rue,Presse Tabac (Hors Bar),61,23%,0,1,1
730161,Gilly-sur-Isère,Dans La Rue,Presse Tabac (Hors Bar),74,26%,0,1,1
730163,Rochette,Dans La Rue,Presse Librairie Papeterie,69,22%,0,1,0
730166,Bâthie,Dans La Rue,Presse Tabac (Hors Bar),59,23%,0,1,1
730168,Bridoire,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
730170,Giettaz,Ds Autres Lieux,Environnement Specifique,0,0%,0,0,-1
730173,Aigueblanche,Dans La Rue,Presse Tabac (Hors Bar),44,26%,0,1,1
730179,Tignes,Dans La Rue,Enseignes/Concepts,37,14%,0,1,0
730184,Bourget-du-Lac,Dans La Rue,Enseignes/Concepts,34,11%,0,1,-1
730189,Albiez-Montrond,Ds Autres Lieux,Environnement Specifique,52,39%,0,1,1
730195,Échelles,Dans La Rue,Enseignes/Concepts,21,7%,0,1,-1
730213,Modane,Dans La Rue,Presse Tabac (Hors Bar),107,35%,0,1,1
730224,Modane,Dans La Rue,Presse Tabac (Hors Bar),64,21%,0,1,0
730227,Modane,Dans La Rue,Presse Tabac (Hors Bar),26,21%,0,1,0
730232,Valloire,Dans La Rue,Presse Et Connexes,36,18%,0,1,0
730237,Montmélian,Dans La Rue,Enseignes/Concepts,60,20%,0,1,0
730239,Marches,Dans La Rue,Presse Tabac (Hors Bar),30,10%,0,1,-1
730240,Montmélian,Dans La Rue,Bars (Dont Tabac),59,20%,0,1,0
730244,Moûtiers,Dans La Rue,Presse Tabac (Hors Bar),52,18%,0,1,0
730247,Moûtiers,Ccial Avec Hyp.,Enseignes/Concepts,69,23%,0,1,1
730250,Belleville,Dans La Rue,Presse Tabac (Hors Bar),41,13%,0,1,0
730254,Novalaise,Dans La Rue,Presse Et Connexes,47,18%,0,1,0
730262,Chambre,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
730263,Saint-Étienne-de-Cuines,Dans La Rue,Presse Tabac (Hors Bar),8,12%,0,1,-1
730270,Saint-Jean-d'Arves,Ds Autres Lieux,Environnement Specifique,36,24%,0,1,1
730276,Saint-Jean-de-Maurienne,Dans La Rue,Presse Tabac (Hors Bar),69,22%,0,1,0
730278,Saint-Jean-de-Maurienne,Dans La Rue,Bars (Dont Tabac),28,10%,0,1,-1
730283,Saint-Pierre-d'Albigny,Dans La Rue,Enseignes/Concepts,82,27%,0,1,1
730285,Saint-Pierre-d'Entremont,Dans La Rue,Presse Tabac (Hors Bar),72,23%,0,1,1
730294,Val-d'Isère,Dans La Rue,Presse Tabac (Hors Bar),55,30%,0,1,1
730298,Belleville,Dans La Rue,Presse Et Connexes,36,27%,0,1,1
730299,Belleville,Dans La Rue,Presse Et Connexes,51,31%,0,1,1
730304,Yenne,Dans La Rue,Enseignes/Concepts,15,5%,0,1,-1
730307,Saint-Baldoph,Dans La Rue,Presse Tabac (Hors Bar),125,43%,0,1,1
730310,Valloire,Dans La Rue,Presse Tabac (Hors Bar),40,28%,0,1,1
730314,Aigueblanche,Ccial Avec Sup.,Presse Librairie Papeterie,61,20%,0,1,0
730315,Val-d'Isère,Dans La Rue,Presse Tabac (Hors Bar),45,31%,0,1,1
730316,Plagne Tarentaise,Epicerie,Alimentation,32,28%,0,1,1
730317,Pralognan-la-Vanoise,Dans La Rue,Presse Et Connexes,41,22%,0,1,0
730318,Saint-Bon-Tarentaise,Dans La Rue,Presse Tabac (Hors Bar),82,28%,0,1,1
730321,Perrière,Dans La Rue,Presse Tabac (Hors Bar),43,30%,0,1,1
730323,Val-d'Isère,Dans La Rue,Enseignes/Concepts,33,16%,0,1,0
730362,Pallud,Ds Un Hopital,Environnement Specifique,43,20%,0,1,0
730363,Saint-Alban-Leysse,Dans La Rue,Presse Librairie Papeterie,0,0%,0,0,-1
730366,Grésy-sur-Aix,Ds Hypermarche,Rayons Hypermarches,41,13%,0,1,0
730373,Saint-Bon-Tarentaise,Dans La Rue,Enseignes/Concepts,22,13%,0,1,0
730396,Saint-Bon-Tarentaise,Dans La Rue,Presse Et Connexes,55,21%,0,1,0
730404,Bourg-Saint-Maurice,Dans Culturel,Environnement Specifique,59,19%,0,1,0
730407,Aime-la-Plagne,Ds Supermarche,Rayons Supermarches,86,29%,0,1,1
730421,Saint-Jean-de-Chevelu,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
730425,Allues,Dans La Rue,Presse Et Connexes,47,25%,0,1,1
730449,Lanslevillard,Dans La Rue,Presse Et Connexes,45,28%,0,1,1
730476,Cohennoz,Epicerie,Presse Tabac (Hors Bar),42,29%,0,1,1
730487,Biolle,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
730495,Francin,Ds Supermarche,Rayons Supermarches,64,21%,0,1,0
730497,Drumettaz-Clarafond,Ccial Avec Hyp.,Enseignes/Concepts,49,16%,0,1,0
730500,Arvillard,Epicerie,Presse Tabac (Hors Bar),2,2%,0,1,-1
730536,Motte-Servolex,Ds Hypermarche,Rayons Hypermarches,85,28%,0,1,1
730538,Myans,Stat.Serv.Autor,Petroliers Et Autoroute,90,29%,0,1,1
730542,Saint-Jeoire-Prieuré,Ds Supermarche,Rayons Supermarches,85,28%,0,1,1
730546,Albertville,Dans La Rue,Presse Tabac (Hors Bar),130,42%,0,1,1
730548,Belleville,Ds Superette,Alimentation,32,22%,0,1,0
730549,Grésy-sur-Aix,Dans La Rue,Presse Et Connexes,17,6%,0,1,-1
730552,Viviers,Ds Supermarche,Rayons Supermarches,93,32%,0,1,1
730553,Chambéry,Dans La Rue,Presse Librairie Papeterie,62,21%,0,1,0
730579,Saint-Jean-de-Maurienne,Ds Supermarche,Rayons Supermarches,91,30%,0,1,1
730583,Moûtiers,Ds Supermarche,Rayons Supermarches,5,8%,0,1,-1
730602,Sainte-Foy-Tarentaise,Dans La Rue,Presse Et Connexes,35,35%,0,1,1
730606,Allues,Epicerie,Alimentation,50,26%,0,1,1
730624,Fontcouverte-la-Toussuire,Ds Superette,Alimentation,25,17%,0,1,0
730635,Hauteluce,Ds Superette,Alimentation,25,37%,0,1,1
730645,Allues,Epicerie,Alimentation,41,14%,0,1,0
730647,Villard-sur-Doron,Epicerie,Alimentation,30,27%,0,1,1
730654,Plagne Tarentaise,Ccial Superette,Presse Tabac (Hors Bar),0,0%,0,0,-1
730663,Aix-les-Bains,Ds Superette,Alimentation,80,26%,0,1,1
730669,Motte-Servolex,Dans La Rue,Presse Tabac (Hors Bar),84,28%,0,1,1
730674,Feissons-sur-Isère,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
730675,Albertville,Dans La Rue,Bars (Dont Tabac),31,13%,0,1,0
730678,Séez,Ds Superette,Alimentation,53,24%,0,1,1
730681,Aussois,Ds Autres Lieux,Environnement Specifique,0,0%,0,0,-1
730686,Aime-la-Plagne,Dans La Rue,Enseignes/Concepts,79,26%,0,1,1
